blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
bnb,biswap,3,2023-07-04,0xc7eafa7888604093d5519a2781a11ccfc13a3886ff527a2d7994ab149736bc38,111,0x55d398326f99059ff775485246999027b3197955,0x965f527d9159dce6288a2219db51fc6eef120dd1,29664425,432862389319386094809,4211332437474353666170
bnb,biswap,3,2023-07-04,0x72d5dac9c7a76ac8a22f187904b7426b558679e7e67bf57d445c2843e76b7ce9,353,0x55d398326f99059ff775485246999027b3197955,0x965f527d9159dce6288a2219db51fc6eef120dd1,29662819,2067243047710360147248,19999999999999999999998
arbitrum,clipper,2,2023-08-18,0x1768f47e4c444d7c0ddd57a3443e7d33fac05e50f3fdd2df90ff2668ceec3b84,5,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,122703916,511516502316425216,3255000
arbitrum,clipper,2,2023-08-18,0x90e3be5cdf42ec6b3a73ec3d05223eab42838ac30ad5cc74289f794af6b577f2,21,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,122618733,846399351080674428,1414806453
arbitrum,clipper,2,2023-08-18,0x6b111ae4d162a9edc797aed817bb7c63c6dc822d1779cb81fa5b059ace8d4d9f,5,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,122622294,109827514020438160,183360000
bnb,trader_joe,2.1,2023-07-28,0xb33ad6a6e11af49bab308fdee266792b9f2076ddc0ddda7a67f914a2f16b8556,414,0x55d398326f99059ff775485246999027b3197955,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,30348044,43563238043843190040,181350416754134051
bnb,trader_joe,2.1,2023-07-28,0xd46f2e27a78eba9f1be4c977d455e6149a5378ff00c09ca688ecbc758a074d46,137,0x55d398326f99059ff775485246999027b3197955,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,30353004,79361409251731605399,329880635240551666
bnb,trader_joe,2.1,2023-07-28,0x83a45610d0c433efd31036beae942c56f622a8199e06af63504665aa77db5877,213,0x55d398326f99059ff775485246999027b3197955,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,30353294,84526497534665593250,351350296879789973
bnb,trader_joe,2.1,2023-07-27,0xb82b8d676b6c1ee79634ca1c1cb581061c81c63f028145b67b299ea66d7bb236,115,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x55d398326f99059ff775485246999027b3197955,30338007,16629172449739647,3999399999999973000
bnb,trader_joe,2.1,2023-07-27,0x34e262e0bc312d589c71f35e75bcf77ae849804f46fdb18bec9b32a8b80e48d0,886,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x55d398326f99059ff775485246999027b3197955,30328910,4132442612972903,999849999999993250
arbitrum,pancakeswap,3,2023-08-10,0x5717320a6ee550e52766121090ee54b07b3709f4f0711cc92eebc0ef98254f83,3,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,120050520,11000000,5948697782002379
arbitrum,pancakeswap,2,2023-08-10,0x827d5b1184f9a6f635ef1a0a114a3c00f9a9ee365270c7650d780fb915803878,9,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,120062797,500654,245568098736987
arbitrum,pancakeswap,2,2023-08-10,0x83a33922c2a82f94f34cae0d4db5d5870f96591c1a934966f683f4cdc9b16874,5,0x912ce59144191c1204e64559fe8253a0e49e6548,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,120049773,262748897343723183,191637965576873
arbitrum,pancakeswap,2,2023-08-10,0xc3e422ff2d453e0f4e4e28a99ceb4ec86b63d7bd3326f79ca7e93c499c74337a,4,0x912ce59144191c1204e64559fe8253a0e49e6548,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,120075148,242557114199359262,140000000000000
arbitrum,pancakeswap,2,2023-08-10,0x1958fe5d2b768dff806749c4d029be07fd5a0e182d4de5e2328b84dbfac8520d,9,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,120070656,239277,100000000000000
arbitrum,pancakeswap,2,2023-08-10,0xb9cda996210e763e0edaa5489a276e96f4db35161b15b95407f95cfd4a8e2c79,10,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,120059612,221946,125732913697032
base,uniswap,3,2023-08-12,0xc04be42e9fe8cfcbaa9aebab27c9b527b692473f89a7f8c0df6f09c8f5573cbc,10,0x8544fe9d190fd7ec52860abbf45088e81ee24a8c,0x4200000000000000000000000000000000000006,2523013,91037954518659803288800,2347427024159551
base,uniswap,3,2023-08-18,0x43c43e6b8316986ab3c14123c0e297e3f47891d1f17d16760cdd9e04be53d967,48,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,2783644,5880750846336834508,9915816189
base,sushiswap,1,2023-08-11,0x9a0de02d064c2093c18eb1fcf221c5d2f8ddbb959f152a50953ff7305d7487d3,33,0x4200000000000000000000000000000000000006,0xeb466342c4d449bc9f53a865d5cb90586f405215,2470544,549506070553956765,1014922053
gnosis,honeyswap,2,2023-08-21,0xe0945f4c866da125593006178aebc47ad709977fa1cef3267f2f393998096208,5,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0x9c58bacc331c9aa871afd802db6379a98e80cedb,29563580,56587850723139188289,554425654077439632
gnosis,honeyswap,2,2023-08-21,0x61cb55ee2597cf986e9c7008d22dbed8a3199db268f1778640a7be6b69755ea5,34,0x9c58bacc331c9aa871afd802db6379a98e80cedb,0x3a97704a1b25f08aa230ae53b352e2e72ef52843,29565432,26616366730299,261298539303
gnosis,honeyswap,2,2023-08-21,0x61cb55ee2597cf986e9c7008d22dbed8a3199db268f1778640a7be6b69755ea5,37,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0x9c58bacc331c9aa871afd802db6379a98e80cedb,29565432,261298539303,1006924689829
gnosis,honeyswap,2,2023-08-21,0x47b8a32f6fb1c87166640072a6e882be5751c9cf32bbb5bfbc0c6283b135d5c3,45,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0x524b969793a64a602342d89bc2789d43a016b13a,29565543,3449911839519,124343025949923
gnosis,honeyswap,2,2023-08-21,0xe9a4089db84306526abfab3fd1410a6b55104753b7a2cee09353ca4754bbfff6,9,0xe68856eb29b2fb39699286cca7f10f90ce8ae9de,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,29563804,3243743285956065,10000000000000
celo,uniswap,3,2023-07-26,0xb4c714f5f3ada0aab91354ea4f98b81d3f22b99a44bd1120064804375baaf0f1,39,0x765DE816845861e75A25fCA122bb6898B8B1282a,0x471EcE3750Da237f93B8E339c536989b8978a438,20540146,128752079914,165100000000
celo,uniswap,3,2023-07-24,0xfd97ff672aabdbd57b3ff7f51ec91b3170e946e5c6a93f4486c33b6a8619fac8,22,0x765DE816845861e75A25fCA122bb6898B8B1282a,0x471EcE3750Da237f93B8E339c536989b8978a438,20507002,13520104342615,17320000000000
celo,uniswap,3,2023-09-01,0xa97e020130d49ce315764b2508064d6ff039f2448f2061bd6ba974179d09303f,12,0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,0x471EcE3750Da237f93B8E339c536989b8978a438,21179085,18520277777216,46000000000000
celo,uniswap,3,2023-09-03,0x1450d020ee268a70b1794e0bb248604cf30b2f7510c6065e93cd4adaae20cf85,32,0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,0x471EcE3750Da237f93B8E339c536989b8978a438,21215743,27461717078225971,70000000000000000
celo,uniswap,3,2022-07-08,0x481633031a8e6c30fb13d788ff16bfe294adbc71c0cf7ae291a7798935eb789d,41,0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,0x765DE816845861e75A25fCA122bb6898B8B1282a,13943597,2948959733277387186,3000000000000000000
base,aerodrome,1,2023-08-29,0x7d759da49295695ec7cade65a7f8abbdf83d6f639efa03ad73533f46f387375e,21,0x9e53e88dcff56d3062510a745952dec4cefdff9e,0x4200000000000000000000000000000000000006,3241478,949750926402392636677028,200000000000000000
base,aerodrome,1,2023-08-29,0x3c00dfe0b735b6c7f3dd302e41cdb5bc32fa64ce98b958ea2a99e9b868f24976,8,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x4200000000000000000000000000000000000006,3242321,16521567,10000000000000000
base,aerodrome,1,2023-08-29,0x644579f1f66b20b7aacddc4300ea746963ef3c68c37b32d14c7a9f59a92d2151,17,0x9e53e88dcff56d3062510a745952dec4cefdff9e,0x4200000000000000000000000000000000000006,3241443,1588864691284781064569017,300000000000000000
base,aerodrome,1,2023-08-29,0x552ae20fd4164aa9ef2a37616510c7dd54333733578a4af20074e81dc14af8ce,143,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,3244933,60625419898954064,100000000
base,aerodrome,1,2023-08-29,0x8e6c892e94a991f843932a8b9af962f448d06c25addca4c608eef800aaf2ab70,16,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x4200000000000000000000000000000000000006,3243890,170841539,100000000000000000
base,pancakeswap,3,2023-08-31,0x5c4a3562d59f1f93dc0957c343e76b35b6e950fe7ad5fbdf076cc22c8da8174e,28,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,3349669,3720470707138945,6343995
base,pancakeswap,3,2023-08-31,0xea7b7bd6c573297654b851fe15360dcd00adb93fdfbff8a9a92335321afe9abf,4,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,3368135,5807826326748221,9580012
base,pancakeswap,3,2023-09-01,0x6d95168e601891640fa88da905543ef7a462558b78ca18bf99db90eb1abc110f,26,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x4200000000000000000000000000000000000006,3387204,413350,252215292646048
base,pancakeswap,3,2023-09-01,0x640b78e9b17af09de2fc40078be4b4f21b2972f88a9072d7efa409f12bfd5250,452,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x4200000000000000000000000000000000000006,3391743,2937885,1785943442562200
base,pancakeswap,3,2023-09-01,0xbc5078838d0be6b2f8622cf083f5d4c9730d4ee634c187ed0c0a6433d134a50e,21,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x4200000000000000000000000000000000000006,3394659,10000000,6102659752366560
base,pancakeswap,2,2023-08-31,0x9a02a20dca2bf9e479728cedbaa40aba6cbff9a0bb39d74acbe697d8f448e0a1,7,0x4200000000000000000000000000000000000006,0x8fbd0648971d56f1f2c35fa075ff5bc75fb0e39d,3353920,4908297162837724,522211253081187956502
base,pancakeswap,2,2023-08-31,0xc3dbd8776badacf03df41d3b465ec8ea39fe3eabd955d3a617f9f389a16dcceb,32,0x4200000000000000000000000000000000000006,0x8fbd0648971d56f1f2c35fa075ff5bc75fb0e39d,3354024,2061983011151766,236862574239579745253
base,pancakeswap,2,2023-09-02,0xdc89e32ecf7ae2bec89917684fc4bfdd67810fd57a5233b08f99c72d82296613,11,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,3416781,977107340216423,1547626
base,pancakeswap,2,2023-09-03,0x242eae02b5a66da57e2c3262ef4bac617cfb32b4a040b22bb2cdc516df520de6,5,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,3467653,500357761740801,818416
base,pancakeswap,2,2023-09-03,0x4bcf24191cfadc78f8d99c300c82fe203814e136cf0c3a628a889c3c0dfcd0b4,4,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,3462680,400248421731796,653942
celo,mento,1,2023-07-17,0x5da85d08a4baa9c78510bad37fc0cf9ef2045db2aa46e988a0dd82bb8212b2f4,100,0xd8763cba276a3738e6de85b4b3bf5fded6d6ca73,0x471ece3750da237f93b8e339c536989b8978a438,20385940,,
celo,mento,1,2023-07-12,0x3e4cdec526c199a166cf6cb20153c1497e8a644a0a41f1e697e895b9165548e8,20,0x471ece3750da237f93b8e339c536989b8978a438,0x765de816845861e75a25fca122bb6898b8b1282a,20299350,,
celo,mento,1,2023-07-09,0x2dd4a8ded11dc1c72ecc777ad46dac15c0d43d8a39c9ba3f27ce14e4484ed79e,9,0x765de816845861e75a25fca122bb6898b8b1282a,0x471ece3750da237f93b8e339c536989b8978a438,20250546,,
celo,mento,1,2023-07-13,0x2f7be9a913a12c73eb45713140e4d3952153e90d3e81c26fbdd29726e164fee8,26,0x471ece3750da237f93b8e339c536989b8978a438,0x765de816845861e75a25fca122bb6898b8b1282a,20308687,,
celo,mento,1,2023-07-22,0xa1e3eb8c0b08d483915ddcb2921593cdf8e1a1eaf8ec2679bc5fe9fcbf179e6a,4,0xe8537a3d056da446677b9e9d6c5db704eaab4787,0x471ece3750da237f93b8e339c536989b8978a438,20479954,,
celo,mento,2,2023-06-21,0xb91f34e839f46eb834105bab4b66eabe0bf47dd155fc30160da75a452a32d096,83,0x765de816845861e75a25fca122bb6898b8b1282a,0x471ece3750da237f93b8e339c536989b8978a438,19937011,,
celo,mento,2,2023-06-30,0xfd0f315871c06f18b2c6b0debc2a518d199aafae7b83d25567fd68e6dae811e7,106,0x471ece3750da237f93b8e339c536989b8978a438,0xe8537a3d056da446677b9e9d6c5db704eaab4787,20092889,,
celo,mento,2,2023-06-21,0x534776eb975e06ff6d31674d397851105049c5dd35962a8f50b505ad45a9bede,133,0xeb466342c4d449bc9f53a865d5cb90586f405215,0x765de816845861e75a25fca122bb6898b8b1282a,19939175,,
celo,mento,2,2023-06-10,0x2ca1f551c2d7444069a391bcba4b203d675e68d09db37bbbee90350e55c4c34b,66,0xd8763cba276a3738e6de85b4b3bf5fded6d6ca73,0x471ece3750da237f93b8e339c536989b8978a438,19743355,,
celo,mento,2,2023-06-22,0x5e7703f4b32df24f6c5c3539028e09f37bdbd174b00d6da565ecc1c54ba4f39d,58,0x471ece3750da237f93b8e339c536989b8978a438,0xd8763cba276a3738e6de85b4b3bf5fded6d6ca73,19955318,,
base,dodo,2_dpp,2023-08-24,0x8d284b3f21f9fae6bfffa14d0396c735b986accea585fe845d8e34b1e130d349,30,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x4200000000000000000000000000000000000006,3028560,135735850,81117529511304412
celo,ubeswap,1,2023-09-21,0xe1d99a46df999d4097da812472101e3fb6b91ddc38cc02abfcbf87307d705f69,46,0xa8d0e6799ff3fd19c6459bf02689ae09c4d78ba7,0x471ece3750da237f93b8e339c536989b8978a438,21527866,2284075177457273,1859901297288047
celo,ubeswap,1,2023-09-21,0xe1d99a46df999d4097da812472101e3fb6b91ddc38cc02abfcbf87307d705f69,85,0x471ece3750da237f93b8e339c536989b8978a438,0xe273ad7ee11dcfaa87383ad5977ee1504ac07568,21527866,1781202060105895,22958504411753
celo,ubeswap,1,2023-09-21,0xe1d99a46df999d4097da812472101e3fb6b91ddc38cc02abfcbf87307d705f69,57,0x64defa3544c695db8c535d289d843a189aa26b98,0x64defa3544c695db8c535d289d843a189aa26b98,21527866,11131926416824384,4629938972936026
celo,ubeswap,1,2023-09-21,0xe1d99a46df999d4097da812472101e3fb6b91ddc38cc02abfcbf87307d705f69,65,0x98587fa3fe8ae28ace515281c1fec1e992a7f214,0x64defa3544c695db8c535d289d843a189aa26b98,21527866,3421656069162040,3661695659348901
celo,ubeswap,1,2023-09-21,0xe1d99a46df999d4097da812472101e3fb6b91ddc38cc02abfcbf87307d705f69,79,0xe273ad7ee11dcfaa87383ad5977ee1504ac07568,0x918146359264c492bd6934071c6bd31c854edbc3,21527866,1859808034948372,315990702211350
celo,ubeswap,1,2023-09-21,0xe1d99a46df999d4097da812472101e3fb6b91ddc38cc02abfcbf87307d705f69,71,0x918146359264c492bd6934071c6bd31c854edbc3,0x918146359264c492bd6934071c6bd31c854edbc3,21527866,4139726896,10000000000
optimism,opx_finance,1,2023-09-14,0x2fc2351426e105434af65e0e2f1faa992c7285748e5938133bf03f99aa64a4d0,9,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4200000000000000000000000000000000000006,109543909,385924225,239356245490566881
optimism,opx_finance,1,2022-11-04,0x66e3aba1a244fe17e3ff45be045c1318a8957e150e811bc19ecfad0f203b6de0,11,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4200000000000000000000000000000000000006,34379061,10936762,6800000000000000
optimism,opx_finance,1,2023-02-03,0x6c81ff042560bb6583a1646ff37ad07cd4e96594381235c50d836966a544d354,8,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4200000000000000000000000000000000000042,72015819,14070861,5000000000000000000
celo,sushiswap,1,2023-09-15,0x1c030237cdd13c3fefabd7e95cc51cc5ba77e003127615fd92ec5ae852c51ef8,29,0x122013fd7df1c6f636a5bb8f03108e876548b455,0x471ece3750da237f93b8e339c536989b8978a438,21430343,9567356764263469,35378273746534119687
celo,sushiswap,1,2023-09-15,0xd932e433b0f672f29af0490b5304361095ea3ce2096f824c495dfae5bf72e026,21,0x122013fd7df1c6f636a5bb8f03108e876548b455,0x471ece3750da237f93b8e339c536989b8978a438,21430345,8584151286614613,31755965948104856526
celo,sushiswap,1,2023-09-15,0x157447e41e81e05ba65c69caac7d56200f371a977ee5c841dfeec683317b98fb,38,0x122013fd7df1c6f636a5bb8f03108e876548b455,0x765de816845861e75a25fca122bb6898b8b1282a,21430047,15146900389257043,23872817953071799307
celo,sushiswap,1,2023-09-15,0x76c03c7f772668dd72fb1143ba4ad89cb144da742e651f4cbbc8245388e0f539,21,0x122013fd7df1c6f636a5bb8f03108e876548b455,0x471ece3750da237f93b8e339c536989b8978a438,21430263,31295195318711160,114908110862284111872
celo,sushiswap,1,2023-09-15,0x1c030237cdd13c3fefabd7e95cc51cc5ba77e003127615fd92ec5ae852c51ef8,23,0x765de816845861e75a25fca122bb6898b8b1282a,0x122013fd7df1c6f636a5bb8f03108e876548b455,21430343,15255434965463114325,9567356764263469
celo,sushiswap,1,2023-09-15,0x76c03c7f772668dd72fb1143ba4ad89cb144da742e651f4cbbc8245388e0f539,26,0x765de816845861e75a25fca122bb6898b8b1282a,0x122013fd7df1c6f636a5bb8f03108e876548b455,21430263,49422832559415169471,31295195318706096
arbitrum,trader_joe,2.1,2023-09-27,0xa0c3a8baeb889f57962e1f90f02878c52bc2703923ea44d6c32b54ac85a182fa,4,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0xaf88d065e77c8cc2239327c5edb3a432268e5831,135083726,1000850315,999997500
arbitrum,trader_joe,2,2023-02-25,0x0089a8b75a142474502974fa9a69d69bf007d7fcd760df9e78e1e38cdc63a8bd,1,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x371c7ec6d8039ff7933a2aa28eb827ffe1f52f07,64399897,119172119245068251,748500000000000004917
ethereum,mauve,1,2023-09-14,0x9287ef89d064846c961ae2102b32cf1327bc5b26bde1ae0f9c884f6dec6b73e9,485,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbe9895146f7af43049ca1c1ae358b0541ea49704,18132582,53618892884010172,50000000000000000
ethereum,mauve,1,2023-09-13,0x7f71f44e295edd95a55425e96e8a05e5059908f2cabbe53497b7657037ac6c31,102,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18127460,15000000,7446710798914315
ethereum,mauve,1,2023-09-14,0xcc62f06a8c9b4351ebb510d178fc68fe946bba1cd05244db92de76fd62a824b7,200,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18131041,16837610,10000000000000000
ethereum,mauve,1,2023-09-14,0x94993dbf07f4ef0bf38a15a303182a3dbd0ef4525f09c4be0f2babbb5be2e2aa,236,0x1abaea1f7c830bd89acc67ec4af516284b1bc33c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18132389,1758083836,1850000000
optimism,openxswap,1,2023-02-24,0xaed44713142d008b7771dbd844dc04996fdf84d2a759b18000fbbd1cedda9ee2,7,0x3c8b650257cfb5f272f799f5e2b4e65093a11a05,0x4200000000000000000000000000000000000006,76455420,2234646785236195664642,302648970560000000
optimism,openxswap,1,2023-02-24,0x2ab499560940eec712e662231d9a0dc39199c592ee4f651cfc5fe26ae60ded20,13,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,76529611,1028644473898860590,544776248852235734911
optimism,openxswap,1,2023-04-15,0x4083325e7db95f35ef9e425ee7cf550ca7504af92355f214af8071d70659a9df,8,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,90592187,4769354772713511,9994000
arbitrum,camelot,3,2023-10-15,0x939231c21d47605a86fce8536da3cfb556a7ca4334e3f1963a23006633597f03,6,0x2ac2b254bc18cd4999f64773a966e4f4869c34ee,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,140890601,15722592055218978005,10000000000000000
arbitrum,camelot,3,2023-10-15,0xe12624f375d78828270cf0b84757b6c1e3fd2a8efddb3c25cac301fe5bfb71ae,6,0x2ac2b254bc18cd4999f64773a966e4f4869c34ee,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,140890457,264361709033944425908,168000000000000000
arbitrum,camelot,3,2023-10-15,0x810b6259d2171ca029a3ddb86dfbf682a9306443424082198afe63050fc699a9,6,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x2ac2b254bc18cd4999f64773a966e4f4869c34ee,140887043,25539950372892309,41291921799617421711
optimism,wardenswap,2,2022-09-21,0x2c44ca40b62d3154a01796de00696cba3a3247ab5124ddd263165cf4b470fc4c,43,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0x4200000000000000000000000000000000000006,24395060,529090577585418568528,428056064980096373
optimism,wardenswap,2,2022-07-27,0xd025c68690340c035e9b9b5e3d53435c2f301a3f9e6a7bdceb7cb9a82bf28174,20,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x3c8b650257cfb5f272f799f5e2b4e65093a11a05,16076132,16093947010513281667,270000000000000000000
optimism,wardenswap,2,2022-06-26,0x2084856c984f51a9a9bd377bfbc6ce78be410cc8c9b2836282b83b1dc2b2d677,16,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,13135063,1393326394,1397048637
celo,curve,1,2023-10-17,0x4cef035b424859b5d61b1da3c2f03febd83f03083c764fa1af860bf4e26d28b3,16,0x37f750b7cc259a2f741af45294f6a16572cf5cad,0x765de816845861e75a25fca122bb6898b8b1282a,21975596,118810850166,118999800000000000000000
celo,curve,1,2023-10-15,0x0a524624a533492b91c1204004589225f697d37bf63af60fde884b226e8b1f26,14,0x37f750b7cc259a2f741af45294f6a16572cf5cad,0x765de816845861e75a25fca122bb6898b8b1282a,21944780,10329967,10340997048141350263
celo,curve,1,2023-10-16,0xba430c475c9ee7e8bd17c760f6a7833b0779781092033de73ca1bf3f7e86e7f8,43,0x37f750b7cc259a2f741af45294f6a16572cf5cad,0x765de816845861e75a25fca122bb6898b8b1282a,21959122,5189966,5197918504908161451
celo,curve,1,2023-10-15,0x28500eb8fe60219ee750bbea028e4ace3259aae1f350727c97311be3ac579dd4,13,0x37f750b7cc259a2f741af45294f6a16572cf5cad,0x765de816845861e75a25fca122bb6898b8b1282a,21938618,432240793,432693602905753597457
optimism,openocean,2,2023-09-04,0x1c2bc7857ce9acd8d6b018eea4b2e2affbda61e56916161b4348ef0603ff7935,23,0x350a791bfc2c21f9ed5d10980dad2e2638ffa7f6,0x7f5c764cbc14f9669b88837ca1490cca17c31607,109099133,82111546865858854912,500376315
optimism,openocean,2,2023-06-30,0x4a823ca5c73264723a1326c9d3dedd0f1b2bbbc446e7f2c71ac5c998234b8ca2,9,0x1db2466d9f5e10d7090e7152b68d62703a2245f0,0x7f5c764cbc14f9669b88837ca1490cca17c31607,106257589,14714535262567253444,2000000
optimism,openocean,2,2022-08-03,0x13875f629d4c608d034411333bf0f0095fb6ac41c219163ed8d359805a63fa05,25,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,17443380,11319842,11265711412351505025
base,maverick,1,2023-10-24,0xf76389f7730beb6a51a3e1881b0a9139fe8ec07d8403061fd52d5aaf1357ad00,12,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,5690818,2955014794642196128309,2954059434
zksync,maverick,1,2023-10-23,0xbe2700aac1174728513863a4f42d37aa9ac7a7d73389fa00a5abcfbd3570d5a6,4,0x2039bb4116B4EFc145Ec4f0e2eA75012D6C0f181,0x3355df6D4c9C3035724Fd0e3914dE96A5a83aaf4,17114057,1723727835619188444,1723200
arbitrum,1inch LOP,1,2021-09-24,0xfaebdcb7948f7141d05709373681b0e04c0672051b072db49268066c5ed146b6,1,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1540189,100000000000000,308879
arbitrum,1inch LOP,2,2021-12-10,0x1c7b1db733029cdfefa5d33372061dcf392e6ddd668774306f7e80c6057d9631,1,0x0e15258734300290a651fdbae8deb039a8e7a2fa,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,3725195,1000000000000000000,630230
arbitrum,1inch LOP,3,2022-11-25,0x5c8b58d7b37384216431a6fd41f424f1a750b4cb28c0a891d313454590cb1046,1,0xbfa641051ba0a0ad1b0acf549a89536a0d76472e,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,41071170,1000000000000000000,1000000
arbitrum,1inch LOP,3 RFQ,2023-04-26,0x51b8f0aeaa4944927bf2c1c4c8c379fcfb7e7a3cdcd5389a424d8cecdb1a9b4e,1,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,84533042,5639386973373932,10995641
avalanche_c,1inch LOP,2,2022-01-18,0x17648dc902706d6d6e169087fdd0d5d9ed9c0a13a568ec8a48051f0b1ba5c908,1,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0xc7198437980c041c805a1edcba50c1ce5db95118,9734779,5000000,4992058
avalanche_c,1inch LOP,2 RFQ,2022-01-24,0xb2b5c36e970b5b7bcdc90cfe4f62200c2f3f30cbdbfc05dbaea5d1539ad6280c,1,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,10007361,20000000000000000,47776000
avalanche_c,1inch LOP,3,2022-11-30,0x7f208a0a570fb7276214dc4db47080a2aa90447fc7e5113ee3bda6cf694f7b0f,1,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xc7198437980c041c805a1edcba50c1ce5db95118,23030230,77240000000000,1000
base,1inch LOP,3,2023-08-16,0x30231210e1afdc76c1cddd2576a52aa1ea98457297e62c902a7a5aa5bd7e9791,1,0x4200000000000000000000000000000000000006,0xeb466342c4d449bc9f53a865d5cb90586f405215,2698189,1000000000000000,1823264
