blockchain,project,project_version,block_number,tx_hash,sub_tx_trade_id,nft_contract_address,nft_token_id,buyer,seller,price_raw,platform_fee_amount_raw,royalty_fee_amount_raw
polygon,opensea,v4,42576046,0xe001a1f7789a14d4f20890aa047122f0ceb63178c4113fac0a73e5d7dc37f50b,1,0x99a558bdbde247c2b2716f0d4cfb0e246dfb697d,55,0x5314b430520257fcb572e38a40e0c4894fe3950e,0x4bf9a0f7f49cb4fd5cdf1d43b80a1db867072d67,8800000000000000000,220000000000000000,220000000000000000
polygon,opensea,v4,42576046,0xac42c1ac9732463d135764ad931c0aaebd2b33f93f76d8957bdb932a96552354,1,0x5d666f215a85b87cb042d59662a7ecd2c8cc44e6,12274009,0x5c5066c61c9ff7a5965b1d78f8e26a8b71dd054b,0x248dae0c51eb25542521fca470bf422885a668b7,20000000000000000,500000000000000,
polygon,opensea,v4,42576051,0x154ad43d340718c224e9eacf839bef48627d72cbca327ab294223d385f52b813,1,0xc6210509389fdac176d68a35d021c095ba657b82,9969,0x81f8f0ee2eb45310b44f5c407628dfd4596d2059,0xe72a829e88b24ad492c92bf499e5d8d2cc71c72d,800000000000000000,20000000000000000,80000000000000000
polygon,opensea,v4,42576051,0x154ad43d340718c224e9eacf839bef48627d72cbca327ab294223d385f52b813,2,0xc6210509389fdac176d68a35d021c095ba657b82,4981,0x81f8f0ee2eb45310b44f5c407628dfd4596d2059,0x3ca34a6d50ca99b8d91007776d701fcc7880e950,800000000000000000,20000000000000000,80000000000000000
polygon,opensea,v4,42576053,0x2d2d09ef9ea1e55e7d805d538c61bfe7cc6db6f504cb8cf31e628f78e9bfc131,1,0x7e846523cb8a8de443b795a40cf5d63b35791c1c,192,0xf2137bedaa5ecbc935f6b32b18d48dcaae3cb7d9,0x0274f1e0f156d63c9a0ee922d62c9c4d5cc5414e,1000000000000000,25000000000000,50000000000000
polygon,opensea,v4,42576502,0x256a31ca135b92a4cb9e3d72b4d32244a9cbf02994d666066f5542f928f08b0a,1,0xdc0479cc5bba033b3e7de9f178607150b3abce1f,144657,0xafe572337b43702e2bc83da106d137e1b5c705ac,0x312349e885c5bdc9c01c14748c145bb87e45bc7e,5000000000000000,125000000000000,125000000000000
polygon,opensea,v4,42576503,0x98d28f22ab819da4f3468e7f816e316efc6e4e237eb3afffa5afe115906bcdbb,1,0x7cbccc4a1576d7a05eb6f6286206596bcbee14ac,1,0x9ce16b0ff00cea66c954efcd6bc93c7bf2c06c3d,0x0f4eeb30ece8d741b2dd142aaf11d549d23f5e03,1990000000000000,49750000000000,99500000000000
polygon,opensea,v4,42576797,0xa0bb4e68659dfc4a7a45fbdd3e50c678b078ac8ec0f0806ab96a1c3882be2b97,1,0xdc0479cc5bba033b3e7de9f178607150b3abce1f,82639,0xea1ca730d3636744d2c58ebca793575db505cd4a,0xf1d968251fc105da8c42945beaa0af7486340af1,26400000000000000000,660000000000000000,660000000000000000
polygon,opensea,v4,42576797,0xa0bb4e68659dfc4a7a45fbdd3e50c678b078ac8ec0f0806ab96a1c3882be2b97,2,0xdc0479cc5bba033b3e7de9f178607150b3abce1f,37391,0xea1ca730d3636744d2c58ebca793575db505cd4a,0xcf6ea7e74c2b5107e5f0d21c6f3915a91bf33f39,12200000000000000,305000000000000,305000000000000
polygon,opensea,v4,42576882,0x0f2b51a501efe6bea57a7fe6852a071d37522d5e10629e71f5f88ff68cf8aa5f,1,0x22d5f9b75c524fec1d6619787e582644cd4d7422,612,0x9ee280b9ab8a33a88cfba45f1b184d79bf552c3d,0xbc1bc43efa8c3b4153fb125bde6dccd7e3e5bd72,2000000,50000,100000
polygon,opensea,v4,42576883,0x54c80f2785a64f63cb3d9e9fa8993402ce037286c8b8a262f0a39b6b7776e444,1,0x4bb5b2461e9ef782152c3a96698b2a4cf55b6162,28,0x2e8f5b800b971bfbde9b1775d9147af7cae9ca61,0x6001620237a35aa07b0f50337e347d824423aff0,2320000,58000,232000
polygon,opensea,v4,42576887,0xe7eab72a720cd29c2c84aa31fe71c9d4fac23e944cedad24143a8d98492addcf,1,0xba6666b118f8303f990f3519df07e160227cce87,36,0x71f7a3a5d833e49023c93b5aa9aa385c60c2bf3b,0x935dd9b73b62c1377c0f699544145bb6de1ac77b,120000000000000000,3000000000000000,12000000000000000
polygon,opensea,v4,42576901,0x14dd17243359fa7f25e28625569be5eb626c2ecaceab554e92b36f29b9ffa54a,1,0xef453154766505feb9dbf0a58e6990fd6eb66969,4236,0xef0b56692f78a44cf4034b07f80204757c31bcc9,0x5974edb5e30f260e1b45bd816a75c6cfbc573d7c,36000000000000000,900000000000000,3600000000000000
optimism,opensea,v3,68203166,0x894a6ffea478953e520cb2d6fb89e5a97589d717ed7aa2402f4419971de8e1bc,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,99191,0x2afd01591002e8d432627de68cad7964bd124871,0x2f277208a66abae03b24b8757d52b55b4d9ba9a7,8880000000000000,222000000000000,
optimism,opensea,v3,68203166,0x894a6ffea478953e520cb2d6fb89e5a97589d717ed7aa2402f4419971de8e1bc,2,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,2237224,0x2afd01591002e8d432627de68cad7964bd124871,0xcfa01c37657917f77c206eb8115b99c2d521d9ed,8949000000000000,223725000000000,
optimism,opensea,v3,68203285,0x59e0e830ce03678c81f7ed40f5d8f9d5024d624573acd6e3c025bfc890bf73a2,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,1586636,0x415fc02ac3cb6300c97732fcc22ffd8060f4a0f2,0xff4bc6638916246df2abe32e584f05d40fe58e38,2800000000000000,70000000000000,
optimism,opensea,v3,68244119,0x05ed879b4578789f69324aa0b2c1477000db92b6f487960310192fde150530ab,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,1120588,0x95f0efe07e451c4a507f0105715e056f1a7f727e,0xbaf5eacf1712e6f4a4633e67f518cffef54b6262,1100000000000000,27500000000000,
optimism,opensea,v3,68307929,0x07050e0ff68f87c7e58d570104d5cc63bf6f392e093e057052609f8911eb3892,1,0x1e04c33cd5a015e1ced0e3ecd8bdc42902512124,0,0xe15086ee928af9a05fd3cbd45df32f6367265d73,0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0,399900000000000,9997500000000,39990000000000
optimism,opensea,v3,68397883,0x293e65bc1c1cd4e917ddf7c190285729082a7364ef100f1d9ad50fc71cc27f1d,1,0x1e04c33cd5a015e1ced0e3ecd8bdc42902512124,0,0xa314ac24a470e90e79b991e170a4569263122651,0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0,399900000000000,9997500000000,39990000000000
optimism,opensea,v3,68606133,0xd73ad8b3861edab2904ceb87cb794d95db6201778857fd4cf2aa6409ae51edcb,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,2782261,0x82677d9edde5870055d7deaf2b0a123bb30c8848,0xcbf85ca57df4b8b64be97d15c35810f56e93758a,6000000000000000,150000000000000,
optimism,opensea,v3,68636104,0x6131624118010cebf4b1d739cdff9e78a951bdd287d4b832b632b9f6bd9d9d52,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,1067246,0x26a25f95f321d0dc2988651913b607b9017fe4a3,0x5ecc9ce730061de9955b692548cff3b7db454368,444000000000000,11100000000000,
optimism,opensea,v3,68687483,0x10ac14b26100f3ac8ef68d1dd71ccfe5bbcaae4de7fd01cf45a669d60321d975,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,3342849,0x72571c8e07b15d85d6c32ac2ff4eb9f4b8b84f1e,0x1cbdde6d31409605b7c48650acabdf9948ef614c,1777000000000000,44425000000000,
optimism,opensea,v3,68687483,0x10ac14b26100f3ac8ef68d1dd71ccfe5bbcaae4de7fd01cf45a669d60321d975,2,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,3390883,0x72571c8e07b15d85d6c32ac2ff4eb9f4b8b84f1e,0x0bb924fd2db39fc396c783c88c01cd2a5fa9c8ba,1253000000000000,31325000000000,
optimism,opensea,v3,68707143,0x38135ff5b5e24d3842fd9e09c7782c084a84734ddd59e24eb990a0d73d884581,1,0x81b30ff521d1feb67ede32db726d95714eb00637,195696,0x4aa194b8b7b1ee728b0a1508b9b9f3e1864f1fb5,0x0696e973c37dc629b0bfd487477d137445be459e,500000000000000,12500000000000,
optimism,opensea,v3,68707282,0xba398bf116dc4188c5ae4adf8028d76df3897ae106312e97a175e4158e501498,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,1918771,0x773b5337c547ce517653d35783a4f0e404ac872f,0x4e3da8b358569a826261b5da35efcd65e912b0ed,1100000000000000,27500000000000,
optimism,opensea,v3,68756185,0x8fb18c2928e162af20881330d426578ab0ff497a23d64783ce81a3c754d76f04,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,1115029,0xc3e8e833448a6d832deb0d187a164810c6291b68,0x15e3ca456b25fe8ef8bba804140f4c1d867f1fc2,1277900000000000,31947500000000,
optimism,opensea,v3,68778194,0x9630983e744207231f3976dfc7ce447c5d4baf6af19ebe1e42abaf95a3fbd528,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,1645386,0xcc47b94b5cf9067808c91fd6111d1ed122421111,0xb69171380111e4c7959898e6e83ca79c71015575,1080000000000000,27000000000000,
optimism,opensea,v4,88848508,0xd702b55459a46239095b609d88ae28d0bb23ea70c70014f670e26982b71eb746,1,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,0,0xdfd5c1b2645ed0f33803fbfff0e0bf020f4bb25b,0xbdef6a773653c2364372ea16d62882bdb4a9feb4,1190000000000000,29750000000000,
optimism,opensea,v4,88861715,0x20ca9b91cf054527564f1b0e686d49f081b12171669be9232537dd446d1c06e4,1,0x11af3226b32701c7a7395ea2532c6c1ae906b6ae,2033,0x6d59931af25d136034671e024371eeeff838345d,0x0ecdf59596b285d769fd473a57b3ffbc9606ea15,2800000000000000,70000000000000,280000000000000
optimism,opensea,v4,89064389,0x3e9ec8b3ea07e6f9b929aaab596012121265a558fd492abcbd7418114517e5a1,1,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,0,0xe98f343da5232bc7d99b45e8fe1e738a22b83b3e,0xbf137f3e501f5b8549fd0f5020be775b079c0ec1,1200000000000000,30000000000000,
optimism,opensea,v4,89064587,0x6dde257aa21ec9f05bd2245785d89dd020ada76347a3f8028a226f9785b8679d,1,0x2f05e799c61b600c65238a9df060caba63db8e78,1,0xb7264811ce186586691f0fd8dd9b3e7f997affe5,0x997a861468f3a4ca26be2f754415479d74213b8b,690000000000000,17250000000000,
optimism,opensea,v4,89087931,0xbf143be016cdd16d900c4bf95ae2bd6b47968a7da1118d45f6d9f02bf5da39fe,1,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,0,0x5b605894f800e534d6d8370632398a767a54b2a0,0x346a0b4da75bb8294fa0e7acf6c0592b665e8c48,690000000000000,17250000000000,
optimism,opensea,v4,89104326,0x412d8423b1c880b635636bc4060177e27761a07fab6f781cd5f9dfd6711ca085,1,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,0,0xaf33bdbda6d4929a5112e8b3fbc8be4757c4dbe8,0xeb7cf646b90709a5f77e479669a2ccb2f08f8dc8,1170000000000000,29250000000000,
optimism,opensea,v4,89115869,0xf21d2a61e0354f892b603e8e6d27977baed2afa01fe2e90b0d78cbea57f9711e,1,0xfa14e1157f35e1dad95dc3f822a9d18c40e360e2,1638348,0xf473de0df183cb762dd4817489d9357b0beb15fc,0x09953e0ebccf1fa2b808bb942c45e7ab40fd8c11,990000000000000,24750000000000,
optimism,opensea,v4,89126874,0x9ddac43591a50876d222653c821c6d959bc4648b80717774a17b0e0f9cb38ce3,1,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,0,0x744f617343f03bb7c9d52a6d84f87aa4b1017fac,0xeb7cf646b90709a5f77e479669a2ccb2f08f8dc8,5870010500000000,146750262500000,
optimism,opensea,v4,89126874,0x9ddac43591a50876d222653c821c6d959bc4648b80717774a17b0e0f9cb38ce3,2,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,0,0x744f617343f03bb7c9d52a6d84f87aa4b1017fac,0x346a0b4da75bb8294fa0e7acf6c0592b665e8c48,2352000000000000,58800000000000,
optimism,opensea,v4,89149018,0xa12db84a2a1812715fe4e046a686185f6c75faa4e02901ab4e47ff8aac9e8f24,1,0xb18d96445eba9ee0e0d42d1c8ad113e12bdd8be4,716,0x20eebeb9f65027f0150d3cddd29a6f33fbecd319,0x3654be7bba479c999394737d043bc8c4b4d7879c,5400000000000000,135000000000000,540000000000000
optimism,opensea,v4,89161454,0xa1f8e85909ef498f739c4be16e089861a5dd2cf894b462600019db92f1cfca25,1,0x1f4887dd2e4b94b9e83144cd11d83643c9e65430,579,0x0c0ffaaf6378cc0b4118f2752209a206a046d56e,0xa74a7dec78415ff444fb1c3fb8eba803fe5c42f5,1650000000000000,41250000000000,165000000000000
optimism,opensea,v4,89164693,0xcd0692f64507eb2cc35cda5e52f9d093cfa7aa3e7a0f3b701ede9da1b58bc8e6,1,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,0,0x3c5f6974aedf2b8180f27559efcd1e1b89bb8689,0xeb7cf646b90709a5f77e479669a2ccb2f08f8dc8,1174000000000000,29350000000000,
optimism,opensea,v4,89178410,0x6f8292035c53510aebaaccfd1b68b264fdc7934bdd83cf565cfa6f54fb9b7c3a,1,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,0,0x3312e8e1fa3cd72b4691d19429ce393435a34162,0xeb7cf646b90709a5f77e479669a2ccb2f08f8dc8,1174027000000000,29350675000000,
optimism,opensea,v4,89185558,0xc0aa9fd397bff99a141648d08e77c791c0820565b7384ba94e5401763d7fbb5b,1,0xe22fd22b3fc0ecd5217d2461d15159a7dfc38790,0,0xa83d16c382e2e5d436b6f645963853a42184fbd2,0xeb7cf646b90709a5f77e479669a2ccb2f08f8dc8,1174000000000000,29350000000000,
base,opensea,v4,2607845,0xa85033e66d21036d4a6e53a336807bb03082c3046f444036b48d7b1d0d8aecaf,1,0x735564d0e9e3a17aac487dde99823ee8abb0de42,4335,0x3e20eaab33f13a96adfdb876931bd6686c79ca1e,0xef88a697c3a7c5656fe4d5c130c30c72136d1778,1500000000000000,37500000000000,105000000000000
base,opensea,v4,10280831,0xa86ddb7830f4e7cd0e9ab73ac6ea84267e513e1d97217249666c9b84733d7610,1,0x628cb4601cb45fb4dacde367041fc49a74da8020,2579,0x2205fad5a09332887d4b56f0f46ec1ef42f4ec65,0x42b8644e217bad886752684054a4b83a6e521671,15000000000000000,375000000000000,
base,opensea,v4,10516666,0xa8489f7807735dd51c38db310e28137132e211f8f01a49a7418653752c103e28,1,0x99b540ba95f7ad7fde7eca255b43cdb40d2bbf9b,1,0x4cdf4cd30a9fac19d26a8426df2f1ae22616d69d,0x61fd6dbbb485cd593d1244423b28894a12befd4f,400000000000000,10000000000000,
base,opensea,v4,13412294,0xa84dd78f20e17e4d853ac92bda3b7d48c971ad6dec34281b45eed636ce377469,1,0xbfd0f82949ba5b2469fdd755cc99073c442361d1,5,0x0b4704cb5cab89c2fdc8a773b17b7d7a012d16cb,0x34c5bd3639d2b4683565eb9051c4f7ad13dab914,1300000000000000,32500000000000,32500000000000
base,opensea,v4,13412294,0xa84dd78f20e17e4d853ac92bda3b7d48c971ad6dec34281b45eed636ce377469,2,0xbfd0f82949ba5b2469fdd755cc99073c442361d1,5,0x0b4704cb5cab89c2fdc8a773b17b7d7a012d16cb,0xfa5532919af26deae495a45fc5040688f2ca73bd,1300000000000000,32500000000000,32500000000000
base,opensea,v4,13780807,0xa86146581e9322fafbb6c01c36aaea15da37d90cfa12313fc30ea67b2a585a0c,1,0x1029e3c4b90f438dfa2f60da070846606b8e020d,4559,0x4d3ddbf45dd7fff0320b74399d4f302747f1d25f,0x426a3e5981626a997b8bcef7d5a60ef81da599d7,24500000000000,612500000000,
base,opensea,v4,13780807,0xa86146581e9322fafbb6c01c36aaea15da37d90cfa12313fc30ea67b2a585a0c,2,0x1029e3c4b90f438dfa2f60da070846606b8e020d,4558,0x4d3ddbf45dd7fff0320b74399d4f302747f1d25f,0x426a3e5981626a997b8bcef7d5a60ef81da599d7,24500000000000,612500000000,
base,opensea,v4,13780807,0xa86146581e9322fafbb6c01c36aaea15da37d90cfa12313fc30ea67b2a585a0c,3,0x1029e3c4b90f438dfa2f60da070846606b8e020d,4460,0x4d3ddbf45dd7fff0320b74399d4f302747f1d25f,0x426a3e5981626a997b8bcef7d5a60ef81da599d7,24500000000000,612500000000,
base,opensea,v4,13863239,0xa85d7decbd0e3ed4b83d2e2940c0b10b48ec9110bc35a2b6694013762b46138d,1,0xc11836ebedd4a46058594ee25ba4fe9707ed32c4,5,0x25eb9f2f1f9366c3ca81def000ca4c23017ae599,0xe2049494cb6f61ca29577bfc6c6cfd78db1c5515,600000000000000,15000000000000,18000000000000
base,opensea,v4,14105980,0xa86ae6fdc5281694449d64aa9b1af062dbcb232074b02e10f647439245f361ee,1,0x442a71a40b23d6171ffe8dd6c653568e9f5a5782,1337,0x557193439e4360856268e14b78e740ed24fe6d9e,0x8318bc21a67baa09c64650cb86867b2c35663714,300000000000000,7500000000000,22500000000000
zora,opensea,v4,2469900,0xfd56694982b1bcfe92b5eeb4459644d24d99aa6a7d5adbacab645077b9b567cd,1,0x22ebbcb38a0666f09042b02f0e2bfe930c33eacb,18874,0xbf0d78ebe5e2c5a8ed9dbe42d539f5e8ea115d61,0x475060616fd5b39a1a2ee5ef07e0c163b3f0df7d,1690000000000000,42250000000000,33800000000000
zora,opensea,v4,3785464,0x817366ec6040785c4697b835bb207579bf7375749577d484a3ad77494e604de3,1,0x199a21f0be1cdcdd882865e7d0f462e4778c5ee4,79285,0xcfe86281728d140d4796ae2fe20c6533b5fae104,0x4c9f29229c47c4207e05923a3121dd7d51783454,8000000000000,200000000000,
zora,opensea,v4,3790945,0x8f400349a2c838ea5b1ff653d4a8fe5408a7154a3e6f7c91ad105bafd44d549b,1,0x09dd68c87020055a19733a6ccd7bfc7e7dfb3483,63954,0x3625eff632eab044489a46014dd168ccb5112240,0xb54638bb3327df2df142fde3b957725dde2e5732,1790000000000000,44750000000000,
zora,opensea,v4,5247523,0x8abdafe547e508cce677552a0ce64765b32abdd5ec2d5472513b6c6be1ba1a8c,1,0x5921a344e85553d8ec7f8510917d38aaa8d21081,12064,0xa1551c98a14f36631ac8737bb21ffe4d6c57d987,0xcc65acb37028b18c0103ef53b28b73e39db201bb,3880000000000000,97000000000000,194000000000000
zora,opensea,v4,11250185,0x84cf93a1cce030053756d2524a8347c9a4d80dd55f93d7c4e02926caca85eaea,1,0x03fee76c3901d802407b0e3b1259657ef2e163a4,16,0x28faef4c17dd9c3da8864c2ff37e00c0df15e3d4,0x1935cc900625c6f077a7489fe2c9de0e6dc815dc,1400000000000000,35000000000000,70000000000000
zora,opensea,v4,11250535,0xaf1b34558066e39d643e680759e9947119da0d3d17bb82a08c5d6fce2a62ba56,1,0xc278e830b07ba22eae411af7f3b0396907856156,10144,0xb7005bd95ee95feb3a7ce143bf628340c99f1104,0x71d0953075c39f4b3da1625ec848e278ff91d15a,13000000000000,325000000000,
zora,opensea,v4,11561773,0xb78975c5d768c8e933c81c462903c7374f421d89f5c227c22ef27abe892881b8,1,0xc673832ff7995d9eacaf198b5ab94eaef0499341,2,0xfc258b128dd2839666530eb0611b5c00735a5aaa,0xd1f6a55632ff7a0cc635cd649e62e355f8e17fc8,789000000000000,19725000000000,
zora,opensea,v4,11562790,0x10a1801a192307fc447e0564b501148e7744950004c1dc20e60523e6c69d065c,1,0x09dd68c87020055a19733a6ccd7bfc7e7dfb3483,50784,0x215271c23ee0781dcf8fcb64790bb88b694b7fc5,0xd651b62a886e4cc9ce865b5dfb295fd77d2224a5,1098990000000000,27474750000000,
zora,opensea,v4,11563185,0x6c9f8b1e4fc52d38e7e0e16763c6f1bc921a6f856f2641f8d267444540ec8523,1,0x060f3edd18c47f59bd23d063bbeb9aa4a8fec6df,1,0xfc6fc698a19f95832ecee8cdb9e55cb8f475a6e8,0x922197fd26290e3af3da0c35e7f4f299d95e8741,899000000000000,22475000000000,
zora,opensea,v4,11563469,0xf67931c83460914310b2a481683a573a8b9cbfd98d46a78853ca9c1e2eb04c6e,1,0xab598a164729d88fa04a72b8420556ab9de756a8,3,0x3a49b43bd994f3ce7dde3a8af6d0a5660dbaaa2a,0xfe8ceb5eeb7de237fcb047747551b581371dfa87,1195000000000000,29875000000000,
zora,opensea,v4,11563636,0x67043d84c0bce1d95b133f1e04b0a73c6af3e869fcb688c329ae86dc8e7ea072,1,0xc51ba90509e1d3a5cb5a78e21705a844abfb8172,1,0x3a49b43bd994f3ce7dde3a8af6d0a5660dbaaa2a,0x3dbd05fd99be44e03dc962837b7cc40a4a55b116,1900000000000000,47500000000000,
zora,opensea,v4,11564307,0x36f536069a3c25483278c597148d8038bb06d377ffb7a57f5f86c43a6296dd6e,1,0x266b7e8df0368dd4006be5469dd4ee13ea53d3a4,560918,0xd94b9a07f7823cedeee3e5955a37c55e88a998b2,0xd24425e7d3c239d7fba892e19899bcdc4322eedd,20000000000000,500000000000,
zora,opensea,v4,11565422,0x337d9dd461f50d52d8dc44d61918cbddf005ad5c01f077d60f78a156c76331cf,1,0xb9a2f7762c890b243c92348cbb2b1ff31e4d7fda,1,0xa0434628d6f56ff5291096a29356205323bc91da,0x89fbe203edcc8dc1cca45b672e48f7b8ea04433a,2800000000000000,70000000000000,140000000000000
